quiz_id,question_id,choice_id,sort_order,label,label_en,explanation,explanation_en
particleForensics,pf_096,d,4,で,で (location/means marker),手段[しゅだん]の「で」ではない。,Marks location or means of an action.
particleForensics,pf_097,a,1,を,を (object marker),館[たち]全体[ぜんたい]を経路[けいろ]の「を」ではない。,Marks the direct object.
particleForensics,pf_097,b,2,が,が (subject marker),主語[しゅご]ではない。,Marks the subject being identified.
particleForensics,pf_097,c,3,に,に (destination/target marker),単[たん]なる到達点[とうたつてん]だけなら「に」もあるが、館内[かんない]で鑑賞[かんしょう]するなら「で」。,"Marks destination, target, or endpoint."
particleForensics,pf_097,d,4,で,で (location/means marker),鑑賞[かんしょう]という動作[どうさ]の場[ば]「映画館[えいがかん]で」。,Marks location or means of an action.
particleForensics,pf_098,a,1,を,を (object marker),目的語[もくてきご]ではない。,Marks the direct object.
particleForensics,pf_098,b,2,が,が (subject marker),主語[しゅご]の「が」ではない。,Marks the subject being identified.
particleForensics,pf_098,c,3,は,は (topic marker),人物[じんぶつ]を話題[わだい]にして状況[じょうきょう]を述[の]べる「は」。,Marks the topic or contrastive focus.
particleForensics,pf_098,d,4,に,に (destination/target marker),着点[ちゃくてん]の「に」ではない。,"Marks destination, target, or endpoint."
particleForensics,pf_099,a,1,を,を (object marker),目的語[もくてきご]ではない。,Marks the direct object.
particleForensics,pf_099,b,2,が,が (subject marker),主語[しゅご]の「が」ではない。,Marks the subject being identified.
particleForensics,pf_099,c,3,は,は (topic marker),町[まち]を取[と]り上[あ]げ、過去[かこ]と対比[たいひ]「町[まち]は昔[むかし]は」。,Marks the topic or contrastive focus.
particleForensics,pf_099,d,4,に,に (destination/target marker),点[てん]の「に」ではない。,"Marks destination, target, or endpoint."
particleForensics,pf_100,a,1,を,を (object marker),目的語[もくてきご]ではない。,Marks the direct object.
particleForensics,pf_100,b,2,が,が (subject marker),主語[しゅご]の「が」ではない。,Marks the subject being identified.
particleForensics,pf_100,c,3,は,は (topic marker),停留所[ていりゅうじょ]を話題[わだい]にして位置[いち]関係[かんけい]を述[の]べる「は」。,Marks the topic or contrastive focus.
particleForensics,pf_100,d,4,に,に (destination/target marker),存在[そんざい]場所[ばしょ]の「に」だけではこの説明[せつめい]に合[あ]わない。,"Marks destination, target, or endpoint."
registerRadar,rr_001,a,1,よろしく,よろしく (),too casual,Does not match the required tone for this context.
registerRadar,rr_001,b,2,よろしくお願[ねが]いいたします,よろしくお願いいたします (Thank you),best fit,Best fit for the social context and tone.
registerRadar,rr_001,c,3,よろピー,よろピー (),too casual,Does not match the required tone for this context.
registerRadar,rr_002,a,1,週末[しゅうまつ]はご旅行[りょこう]なさいましたか,週末はご旅行なさいましたか (Have you traveled on weekends?),too stiff,Does not match the required tone for this context.
registerRadar,rr_002,b,2,週末[しゅうまつ]、どこ行[い]ったの？,週末、どこ行ったの？ (Where did you go?),best fit,Best fit for the social context and tone.
registerRadar,rr_002,c,3,週末[しゅうまつ]、いかがでございましたか,週末、いかがでございましたか (How about the weekend?),too stiff,Does not match the required tone for this context.
registerRadar,rr_003,a,1,これ、いくら？,これ、いくら？ (How much?),too casual,Does not match the required tone for this context.
registerRadar,rr_003,b,2,こちらはいくらでしょうか,こちらはいくらでしょうか (How much is this?),best fit,Best fit for the social context and tone.
registerRadar,rr_003,c,3,これ、幾[いく]らだ,これ、幾らだ (ら),too rude,Does not match the required tone for this context.
registerRadar,rr_004,a,1,読[よ]んでください,読んでください (Read),best fit,Does not match the required tone for this context.
registerRadar,rr_004,b,2,読[よ]んでくれ,読んでくれ (Read),too rude,Best fit for the social context and tone.
registerRadar,rr_004,c,3,読[よ]んでいただけませんでしょうか,読んでいただけませんでしょうか (Can I read?),too stiff,Does not match the required tone for this context.
registerRadar,rr_005,a,1,事件[じけん]が起[お]きちゃった,事件が起きちゃった (The incident occurred),too casual,Does not match the required tone for this context.
registerRadar,rr_005,b,2,事件[じけん]が発生[はっせい]した,事件が発生した (The incident occurred),best fit,Best fit for the social context and tone.
registerRadar,rr_005,c,3,事件[じけん]、ヤバいって,事件、ヤバいって (Case),too casual,Does not match the required tone for this context.
registerRadar,rr_006,a,1,遅[おく]れてすみません,遅れてすみません (No delay),best fit,Does not match the required tone for this context.
registerRadar,rr_006,b,2,遅[おく]れたわ,遅れたわ (late),too casual,Best fit for the social context and tone.
registerRadar,rr_006,c,3,お待[ま]たせいたしました,お待たせいたしました (Thank you for your understanding.),unnatural,Does not match the required tone for this context.
registerRadar,rr_007,a,1,もう終[お]わったよ,もう終わったよ (It's over),too casual,Does not match the required tone for this context.
registerRadar,rr_007,b,2,やっと終[お]わった,やっと終わった (Finally finished),too casual,Best fit for the social context and tone.
registerRadar,rr_007,c,3,終[お]わらせていただきました,終わらせていただきました (Thank you for your understanding.),best fit,Does not match the required tone for this context.
registerRadar,rr_008,a,1,テレビ、うるせえから下[さ]げろ,"テレビ、うるせえから下げろ (TV, hustle down)",too rude,Does not match the required tone for this context.
registerRadar,rr_008,b,2,テレビ、少[すこ]し小[ちい]さくしていただけませんか,テレビ、少し小さくしていただけませんか (Is it possible to make the TV a little smaller?),best fit,Best fit for the social context and tone.
registerRadar,rr_008,c,3,テレビ、小[ちい]さくしてくれん？,テレビ、小さくしてくれん？ (Do you have a TV?),too casual,Does not match the required tone for this context.
registerRadar,rr_009,a,1,資料[しりょう]、後[あと]で送[おく]っていただけますでしょうか,資料、後で送っていただけますでしょうか (Can you send materials later?),too stiff,Does not match the required tone for this context.
registerRadar,rr_009,b,2,資料[しりょう]、あとで送[おく]ってくれる？,資料、あとで送ってくれる？ (How can I send materials?),best fit,Best fit for the social context and tone.
registerRadar,rr_009,c,3,資料[しりょう]をお送[おく]り願[ねが]い申[もう]し上[あ]げます,資料をお送り願い申し上げます (Thank you for your understanding.),too stiff,Does not match the required tone for this context.
registerRadar,rr_010,a,1,もしもし、どうも,もしもし、どうも (If),too casual,Does not match the required tone for this context.
registerRadar,rr_010,b,2,お電話[でんわ]ありがとうございます、△△でございます,お電話ありがとうございます、△△でございます (Thank you for calling us.),best fit,Best fit for the social context and tone.
registerRadar,rr_010,c,3,はい、誰[だれ]ですか,はい、誰ですか (Who is),too rude,Does not match the required tone for this context.
registerRadar,rr_011,a,1,走[はし]んなよマジで,走んなよマジで (),too casual,Does not match the required tone for this context.
registerRadar,rr_011,b,2,ホームでは走[はし]らないでください,ホームでは走らないでください (Do not run at home),best fit,Best fit for the social context and tone.
registerRadar,rr_011,c,3,走[はし]っちゃダメだよ,走っちゃダメだよ (I'm running),too casual,Does not match the required tone for this context.
registerRadar,rr_012,a,1,本日[ほんじつ]の議題[ぎだい]は以上[いじょう]でございました,"本日の議題は以上でございました (Sorry, this entry is only available in 日本語.)",too stiff,Does not match the required tone for this context.
registerRadar,rr_012,b,2,まあ、そんな感[かん]じっすね,"まあ、そんな感じっすね (Well, I feel that)",best fit,Best fit for the social context and tone.
registerRadar,rr_012,c,3,拙者[せっしゃ]、もう帰[かえ]るでござる,拙者、もう帰るでござる (I'll go back),unnatural,Does not match the required tone for this context.
registerRadar,rr_013,a,1,ちょっと腹痛[ふくつう]いっす,ちょっと腹痛いっす (A bit painful),too casual,Does not match the required tone for this context.
registerRadar,rr_013,b,2,お腹[なか]が痛[いた]いです,お腹が痛いです (Painful stomach),best fit,Best fit for the social context and tone.
registerRadar,rr_013,c,3,腹痛[はらいた]か,腹痛か (pain),too blunt,Does not match the required tone for this context.
registerRadar,rr_014,a,1,撮[と]るなよマジで,撮るなよマジで (),too rude,Does not match the required tone for this context.
registerRadar,rr_014,b,2,撮影[さつえい]はご遠慮[えんりょ]ください,撮影はご遠慮ください (Please do not take photos.),best fit,Best fit for the social context and tone.
